station,name,latitude,longitude,elevation,date,year,textmonth,prcp,tmax,tmin,resevoirstorage
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/25/1988,1988,November,0.59,55,40,2069358
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/26/1988,1988,November,0.09,50,34,2069358
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/27/1988,1988,November,0,53,34,2069358
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/28/1988,1988,November,0.07,56,36,2069358
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/29/1988,1988,November,0,62,33,2069358
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11/30/1988,1988,November,0,66,34,2069358
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/1/1988,1988,December,0,58,31,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/2/1988,1988,December,0,65,34,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/3/1988,1988,December,0,62,34,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/4/1988,1988,December,0,65,34,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/5/1988,1988,December,0,69,45,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/6/1988,1988,December,0,60,35,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/7/1988,1988,December,0,71,37,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/8/1988,1988,December,0,69,42,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/9/1988,1988,December,0,64,40,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/10/1988,1988,December,0,63,38,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/11/1988,1988,December,0,63,38,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/12/1988,1988,December,0,65,38,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/13/1988,1988,December,0,65,35,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/14/1988,1988,December,0,68,37,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/15/1988,1988,December,0,68,38,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/16/1988,1988,December,0,61,38,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/17/1988,1988,December,0,58,35,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/18/1988,1988,December,0,59,35,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/19/1988,1988,December,0.15,48,39,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/20/1988,1988,December,0.15,50,42,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/21/1988,1988,December,0.87,50,35,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/22/1988,1988,December,0,49,34,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/23/1988,1988,December,0.48,50,39,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/24/1988,1988,December,0.21,48,32,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/25/1988,1988,December,0.6,45,34,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/26/1988,1988,December,0.09,44,32,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/27/1988,1988,December,0,52,25,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/28/1988,1988,December,0.2,38,30,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/29/1988,1988,December,0,44,31,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/30/1988,1988,December,0,48,31,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12/31/1988,1988,December,0.61,49,36,2388007
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/1/1989,1989,January,0,46,29,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/2/1989,1989,January,0,NULL,25,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/3/1989,1989,January,0,NULL,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/4/1989,1989,January,0.54,NULL,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/5/1989,1989,January,0,50,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/6/1989,1989,January,0.3,48,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/7/1989,1989,January,0.4,NULL,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/8/1989,1989,January,0.17,NULL,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/9/1989,1989,January,0,48,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/10/1989,1989,January,0.02,53,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/11/1989,1989,January,0.04,56,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/12/1989,1989,January,0,NULL,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/13/1989,1989,January,0,NULL,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/14/1989,1989,January,0.01,NULL,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/15/1989,1989,January,0,NULL,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/16/1989,1989,January,0,49,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/17/1989,1989,January,0,55,31,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/18/1989,1989,January,0,58,33,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/19/1989,1989,January,0,59,33,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/20/1989,1989,January,0,61,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/21/1989,1989,January,0,64,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/22/1989,1989,January,0,63,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/23/1989,1989,January,0.24,NULL,NULL,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/24/1989,1989,January,0,58,31,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/25/1989,1989,January,0,62,31,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/26/1989,1989,January,0,62,36,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/27/1989,1989,January,0,61,35,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/28/1989,1989,January,0,63,34,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/29/1989,1989,January,0,66,35,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/30/1989,1989,January,0,67,36,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,1/31/1989,1989,January,0,66,38,1699766
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/1/1989,1989,February,0,67,37,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/2/1989,1989,February,0,55,38,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/3/1989,1989,February,0,46,38,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/4/1989,1989,February,0.07,45,32,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/5/1989,1989,February,0,48,22,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/6/1989,1989,February,0,51,24,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/7/1989,1989,February,0,49,24,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/8/1989,1989,February,0,56,26,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/9/1989,1989,February,0.08,47,30,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/10/1989,1989,February,0.27,52,40,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/11/1989,1989,February,0,53,37,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/12/1989,1989,February,0,58,34,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/13/1989,1989,February,0,58,34,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/14/1989,1989,February,0,59,32,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/15/1989,1989,February,0,62,33,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/16/1989,1989,February,0,64,42,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/17/1989,1989,February,0,67,45,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/18/1989,1989,February,0.01,62,48,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/19/1989,1989,February,0.7,53,47,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/20/1989,1989,February,0,64,42,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/21/1989,1989,February,0,66,45,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/22/1989,1989,February,0,59,51,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/23/1989,1989,February,0.53,66,40,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/24/1989,1989,February,0,62,42,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/25/1989,1989,February,0,64,44,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/26/1989,1989,February,0.02,71,41,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/27/1989,1989,February,0,73,40,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,2/28/1989,1989,February,0,73,37,1716489
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/1/1989,1989,March,0,57,38,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/2/1989,1989,March,1.98,56,44,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/3/1989,1989,March,0.08,56,33,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/4/1989,1989,March,0,56,36,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/5/1989,1989,March,0.05,47,41,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/6/1989,1989,March,1.06,64,41,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/7/1989,1989,March,0,67,53,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/8/1989,1989,March,0.09,62,52,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/9/1989,1989,March,0.83,61,54,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/10/1989,1989,March,0.49,65,53,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/11/1989,1989,March,0.8,65,53,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/12/1989,1989,March,0,67,46,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/13/1989,1989,March,0.7,64,45,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/14/1989,1989,March,0,69,42,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/15/1989,1989,March,0,68,42,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/16/1989,1989,March,0.6,60,46,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/17/1989,1989,March,0,61,47,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/18/1989,1989,March,0.81,61,46,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/19/1989,1989,March,0.64,55,47,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/20/1989,1989,March,0,74,45,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/21/1989,1989,March,0,72,50,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/22/1989,1989,March,0,74,47,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/23/1989,1989,March,0,65,47,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/24/1989,1989,March,0.8,64,50,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/25/1989,1989,March,0.4,64,51,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/26/1989,1989,March,0.03,62,39,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/27/1989,1989,March,0,60,45,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/28/1989,1989,March,0.06,67,51,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/29/1989,1989,March,0,68,43,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/30/1989,1989,March,0,74,48,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,3/31/1989,1989,March,0.15,74,53,2867122
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/1/1989,1989,April,0,74,45,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/2/1989,1989,April,0.11,59,47,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/3/1989,1989,April,0.01,61,48,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/4/1989,1989,April,0,82,43,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/5/1989,1989,April,0,85,45,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/6/1989,1989,April,0,90,44,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/7/1989,1989,April,0,90,53,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/8/1989,1989,April,0,91,53,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/9/1989,1989,April,0,94,60,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/10/1989,1989,April,0,93,51,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/11/1989,1989,April,0,83,48,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/12/1989,1989,April,0,90,51,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/13/1989,1989,April,0,85,49,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/14/1989,1989,April,0,78,51,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/15/1989,1989,April,0,80,48,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/16/1989,1989,April,0,80,49,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/17/1989,1989,April,0,78,52,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/18/1989,1989,April,0,85,48,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/19/1989,1989,April,0,86,52,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/20/1989,1989,April,0,78,54,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/21/1989,1989,April,0,70,54,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/22/1989,1989,April,0.17,73,44,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/23/1989,1989,April,0.26,67,46,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/24/1989,1989,April,0.09,65,41,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/25/1989,1989,April,0.04,62,44,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/26/1989,1989,April,0.01,67,41,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/27/1989,1989,April,0,76,46,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/28/1989,1989,April,0,80,46,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/29/1989,1989,April,0,81,50,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,4/30/1989,1989,April,0.02,76,50,3343930
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/1/1989,1989,May,0,84,36,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/2/1989,1989,May,0,83,40,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/3/1989,1989,May,0,90,59,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/4/1989,1989,May,0,93,54,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/5/1989,1989,May,0,96,58,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/6/1989,1989,May,0,98,64,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/7/1989,1989,May,0,93,63,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/8/1989,1989,May,0,89,45,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/9/1989,1989,May,0,67,54,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/10/1989,1989,May,0.05,68,49,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/11/1989,1989,May,0,78,42,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/12/1989,1989,May,0,78,46,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/13/1989,1989,May,0,77,50,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/14/1989,1989,May,0,80,50,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/15/1989,1989,May,0,88,36,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/16/1989,1989,May,0,89,51,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/17/1989,1989,May,0,89,55,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/18/1989,1989,May,0,87,49,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/19/1989,1989,May,0,78,43,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/20/1989,1989,May,0,85,51,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/21/1989,1989,May,0,83,45,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/22/1989,1989,May,0,75,44,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/23/1989,1989,May,0,71,42,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/24/1989,1989,May,0,73,44,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/25/1989,1989,May,0,79,45,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/26/1989,1989,May,0,86,47,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/27/1989,1989,May,0,87,53,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/28/1989,1989,May,0,82,43,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/29/1989,1989,May,0,76,49,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/30/1989,1989,May,0,85,50,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,5/31/1989,1989,May,0,93,58,3278807
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/1/1989,1989,July,0,84,51,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/2/1989,1989,July,0,93,51,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/3/1989,1989,July,0,92,52,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/4/1989,1989,July,0,93,54,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/5/1989,1989,July,0,97,54,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/6/1989,1989,July,0,103,63,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/7/1989,1989,July,0,106,62,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/8/1989,1989,July,0,107,63,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/9/1989,1989,July,0,100,54,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/10/1989,1989,July,0,96,59,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/11/1989,1989,July,0,97,57,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/12/1989,1989,July,0,93,54,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/13/1989,1989,July,0,96,55,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/14/1989,1989,July,0,94,52,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/15/1989,1989,July,0,87,52,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/16/1989,1989,July,0,93,55,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/17/1989,1989,July,0,99,60,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/18/1989,1989,July,0,104,61,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/19/1989,1989,July,0,103,64,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/20/1989,1989,July,0,103,63,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/21/1989,1989,July,0,99,59,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/22/1989,1989,July,0,99,59,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/23/1989,1989,July,0,98,60,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/24/1989,1989,July,0,96,57,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/25/1989,1989,July,0,97,56,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/26/1989,1989,July,0,98,53,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/27/1989,1989,July,0,9,52,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/28/1989,1989,July,0,96,56,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/29/1989,1989,July,0,97,52,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/30/1989,1989,July,0,93,53,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,7/31/1989,1989,July,0,83,53,2628087
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/1/1989,1989,August,0,87,51,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/2/1989,1989,August,0,91,55,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/3/1989,1989,August,0,93,55,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/4/1989,1989,August,0,96,56,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/5/1989,1989,August,0,92,60,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/6/1989,1989,August,0,98,57,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/7/1989,1989,August,0,100,64,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/8/1989,1989,August,0,92,68,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/9/1989,1989,August,0.12,97,59,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/10/1989,1989,August,0,95,56,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/11/1989,1989,August,0,93,51,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/12/1989,1989,August,0,95,53,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/13/1989,1989,August,0,92,54,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/14/1989,1989,August,0,101,58,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/15/1989,1989,August,0,100,57,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/16/1989,1989,August,0,95,58,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/17/1989,1989,August,0,85,52,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/18/1989,1989,August,0,91,53,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/19/1989,1989,August,0,91,55,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/20/1989,1989,August,0,89,56,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/21/1989,1989,August,0,90,55,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/22/1989,1989,August,0,85,52,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/23/1989,1989,August,0,84,55,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/24/1989,1989,August,0,89,49,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/25/1989,1989,August,0,91,52,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/26/1989,1989,August,0,91,52,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/27/1989,1989,August,0,91,52,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/28/1989,1989,August,0,95,52,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/29/1989,1989,August,0,85,52,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/30/1989,1989,August,0,83,49,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,8/31/1989,1989,August,0,89,52,2283529
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,9/1/1989,1989,September,0,91,53,2150283
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,9/2/1989,1989,September,0,95,50,2150283
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,9/3/1989,1989,September,0,96,56,2150283
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,9/4/1989,1989,September,0,96,54,2150283
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,9/5/1989,1989,September,0,95,54,2150283
